"awb","date","mode","client","origin","destination","consignor","consignee","box","actual_wt","charge_wt","type_of_delivery","insured","remarks","clerk_name","status","frieght_charge","awb_charge","pickup_charge","delivery_charge","packaging_charge","handling_charge"
"205163","2026-07-15","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","30","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205164","2026-07-15","Road","NOKA FRIEGHT CARRIERS PVT LTD","DELHI_AIRPORT-STATION","PANTNAGAR","NOKA FRIEGHT CARRIERS PVT LTD","NOKA FRIEGHT CARRIERS PVT LTD","893","0.00","19382.00","AUTO PARTS","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205165","2026-07-15","Road","NOKA FRIEGHT CARRIERS PVT LTD","DELHI-AIRPORT","PANTNAGAR","NOKA FRIEGHT CARRIERS PVT LTD","NOKA FRIEGHT CARRIERS PVT LTD","189","0.00","2977.00","AUTO PARTS","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205166","2026-07-15","Road","NOKA FRIEGHT CARRIERS PVT LTD","DELHI-STATION","PANTNAGAR","NOKA FRIEGHT CARRIERS PVT LTD","NOKA FRIEGHT CARRIERS PVT LTD","869","0.00","0.00","AUTO PARTS","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205167","2026-07-16","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","A1 ENGINEERS ","BELRISE INDUSTRIES LTD UNIT -IX","02","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205168","2026-07-15","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","03","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205169","2026-07-16","Air","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205170","2026-07-16","Train","HIMALAYAN AUTO ERA PVT LTD","PANTNAGAR","PUNE","HIMALAYAN AUTO ERA PVT LTD","DYNARC SYSTEMS PVT LTD","15 ","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205171","2026-07-10","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","CHENNAI","JAMSHEDPUR","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","VIJAYSHREE AUTOCOM LTD","8","0.00","225.00","AUTO PARTS","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205172","2026-07-16","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","11","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205173","2026-07-17","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","METALFABTECH LLP","04","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205174","2026-07-17","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","05","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205175","2026-07-17","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","BADVE AUTOCOMPS PVT LTD-II","BELRISE INDUSTRIES LTD UNIT -IX","08","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205176","2026-07-17","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","49","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205177","2026-07-17","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205178","2026-07-17","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","02","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205179","2026-07-17","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205180","2026-07-18","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","RUPKANT INDUSTRIES ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205181","2026-07-18","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","08","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205182","2026-07-17","Road","U. S. AUTO CONTROLS PVT LTD ","PANTNAGAR","PUNE","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","U. S. AUTO CONTROLS PVT LTD ","18 BAG","0.00","0.00","AUTO PART","Client",,"Admin","0","0.00","0.00","0.00","0.00","0.00","0.00"
"205183","2026-07-18","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","02","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205184","2026-07-18","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205185","2026-07-18","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","BADVE AUTOCOMPS PVT LTD-II","BELRISE INDUSTRIES LTD ","06","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205186","2026-07-19","Air","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205187","2026-07-18","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","25","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205188","2026-07-19","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","TIRUMALA MULTI TECHNOLOGIES ","BELRISE INDUSTRIES LTD ","01","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205189","2026-07-19","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205190","2026-07-20","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","42","0.00","0.00","AUTO PART","Client",,"SUNIL","0","0.00","0.00","0.00","0.00","0.00","0.00"
"205191","2026-07-20","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","8","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205192","2026-07-20","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","AUTOMOTIVE STAMPING AND ASSEMBLY LTD.","02","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205193","2026-07-20","Air","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205194","2026-07-19","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","07","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205195","2026-07-20","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","11","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205196","2026-07-20","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","BANGALORE","U. S. AUTO CONTROLS PVT LTD ","NEEL METAL PRODUCTS LTD","04","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205197","2026-07-20","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","TIRUMALA MULTI TECHNOLOGIES ","BELRISE INDUSTRIES LTD UNIT -IX","05","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205198","2026-07-20","Air","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","SHRISAA ENTERPRISES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","02","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205199","2026-07-20","Train","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","RK INDUSTRIES ","PANORAMA AUTOMOTIVE IND. PVT. LTD.","04","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205200","2026-07-20","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","06","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205201","2026-07-20","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205202","2026-07-21","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205203","2026-07-21","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","22","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205204","2026-07-20","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","08","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205205","2026-07-21","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","07","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205206","2026-07-21","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205207","2026-07-21","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","07","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205208","2026-07-21","Air","CRD COMPONENTS ","PUNE","CHENNAI","PREMOLC INDUSTRIES LLP","CRD COMPONENTS ","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","0","0.00","0.00","0.00","0.00","0.00","0.00"
"205209","2026-07-21","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205210","2026-07-22","Road","SKY 4 PUNE","DELHI-AIRPORT","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","25","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205211","2026-07-22","Air","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205212","2026-07-22","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205213","2026-07-22","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","11","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205214","2026-07-22","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","A S INDUSTRIES","BELRISE INDUSTRIES LTD UNIT -IX","03","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205215","2026-07-22","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","08","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205216","2026-07-22","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","06","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205217","2026-07-22","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205218","2026-07-23","Air","HIMALAYAN AUTO ERA PVT LTD","RAJKOT","PANTNAGAR","DHAVAL STEEL FORGE","HIMALAYAN AUTO ERA PVT LTD","7","0.00","0.00","AUTO PARTS ","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205219","2026-07-23","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205220","2026-07-23","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","9","0.00","0.00","AUTO PARTS","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205221","2026-07-23","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","21","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205222","2026-07-23","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","A1 ENGINEERS ","BELRISE INDUSTRIES LTD UNIT -IX","14","0.00","0.00","Auto Parts ","Client","NA","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205223","2026-07-23","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","12","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205224","2026-07-23","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","06","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205225","2026-07-23","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","04","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205226","2026-07-24","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","02","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205227","2026-07-24","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","07","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205228","2026-07-24","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205229","2026-07-24","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205230","2026-07-24","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","11","0.00","0.00","Auto Parts ","Client","Sai Shraddha Precision - 01 Bag ","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205231","2026-07-24","Air","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","AUTO PARTS ","Client",,"Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205232","2026-07-22","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","SANSA AUTO ENGINEERING COMPANY - PUNE","DALI SAMIR ENGG PVT LTD- PTN","04","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205233","2026-07-25","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","04","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205234","2026-07-25","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","RUPKANT INDUSTRIES ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205235","2026-07-25","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","07","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205236","2026-07-25","Road","U. S. AUTO CONTROLS PVT LTD ","PANTNAGAR","PUNE","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","U. S. AUTO CONTROLS PVT LTD ","20 BAG","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205237","2026-07-25","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","18","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205238","2026-07-25","Train","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205239","2026-07-25","Air","PANORAMA AUTOMOTIVE IND. PVT. LTD.","PUNE","PANTNAGAR","PANORAMA AUTOMOTIVE IND. PVT. LTD.","TATA MOTORS LIMITED ","02","0.00","0.00","Auto Parts ","Client","Bill to Panorama Automotive Ind. Pvt. Ltd. - Pune","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205240","2026-07-25","Air","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","PUNE","CHENNAI","CRD COMPONENTS ","REUTTER INNOVATIVE CLOSURE TECHNOLOGIES (P) LTD","01","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205241","2026-07-25","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","10","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205242","2026-07-25","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205243","2026-07-26","Road","SHREYA INDUSTRIES - PNQ","PUNE","PANTNAGAR","SHREYA INDUSTRIES - PNQ","SHREYA INDUSTRIES- PNT","30","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205244","2026-07-26","Air","STARWAYS PRECISIONS PVT. LTD. ","PUNE","SITARGANJ","STARWAYS PRECISIONS PVT. LTD. ","STARWAYS INDUSTRIES (SI)","03","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205245","2026-07-26","Air","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","RUPKANT INDUSTRIES ","STARWAYS INDUSTRIES (SI)","01","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205246","2026-07-26","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","10","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205247","2026-07-26","Air","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","06","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205248","2026-07-26","Train","STARWAYS INDUSTRIES- CHAKAN","PUNE","SITARGANJ","STARWAYS INDUSTRIES- CHAKAN","STARWAYS INDUSTRIES (SI)","35","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205249","2026-07-27","Road","SKY 4 PUNE","DELHI-STATION","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","17","0.00","0.00","AUTO PART","Client",,"SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205250","2026-07-27","Road","SKY 4 PUNE","PANTNAGAR","PANTNAGAR","L & L PRODICTS INDIA PVT. LTD.","L & L PRODICTS INDIA PVT. LTD.","4","0.00","0.00","AUTO PART","Client","AUTOMOTIVE SIDCUL","SUNIL","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205251","2026-07-27","Train","DALI SAMIR ENGG.PVT LTD-PUNE","PUNE","PANTNAGAR","DALI SAMIR ENGG.PVT LTD-PUNE","DALI SAMIR ENGG PVT LTD- PTN","25","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205252","2026-07-27","Road","U. S. AUTO CONTROLS PVT LTD ","PUNE","PANTNAGAR","U. S. AUTO CONTROLS PVT LTD ","HARIHARESHWAR AUTO TECH PRIVATE LIMITED","07","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205253","2026-07-27","Air","BELRISE INDUSTRIES LTD UNIT -IX","PUNE","PANTNAGAR","A1 STAMPINGS","BELRISE INDUSTRIES LTD UNIT -IX","04","0.00","0.00","Auto Parts ","Client","NA","SANJIT","1","0.00","0.00","0.00","0.00","0.00","0.00"
"205254","2026-07-27","Air","BELRISE INDUSTRIES LTD UNIT -IX","AURANGABAD","PANTNAGAR","BADVE AUTOCOMPS PVT LTD 1K","BELRISE INDUSTRIES LTD UNIT -IX","16","0.00","0.00","Auto Parts ","Client","NA","Admin","1","0.00","0.00","0.00","0.00","0.00","0.00"
